,genre,duration,nationality,box_office_first_week,press_eval,viewers_eval,views,budget,Temperature Moyenne,Lille,Bordeaux,Lyon,Paris,season,is_holiday,proportion_stars_actors,proportion_stars_producers,proportion_stars_director,distributor_avg_frequency,genre_action,genre_animation,genre_arts martiaux,genre_aventure,genre_biopic,genre_bollywood,genre_comédie,genre_comédie dramatique,genre_comédie musicale,genre_divers,genre_drame,genre_epouvante-horreur,genre_erotique,genre_espionnage,genre_expérimental,genre_famille,genre_fantastique,genre_guerre,genre_historique,genre_judiciaire,genre_musical,genre_policier,genre_péplum,genre_romance,genre_science fiction,genre_sport event,genre_thriller,genre_western
1067,"historique,drame",120,U.S.A.,166719,3.8,3.8,612529.0,15000000.0,6.77,7.08,9.67,4.24,6.88,Winter,False,0.33,0.0,0,165.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1068,"aventure,fantastique,action",119,U.S.A.,625572,3.0,3.2,345855.0,185000000.0,10.4,9.35,12.94,10.68,9.02,Spring,False,1.0,0.0,0,184.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1069,"thriller,drame",128,France,323969,4.6,3.8,1119647.0,45000000.0,3.68,1.79,5.12,1.12,1.35,Spring,True,0.33,0.0,0,156.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1070,comédie dramatique,108,France,40,2.3,3.7,8110.0,0.0,15.75,13.87,14.78,16.44,13.66,Spring,False,0.0,0.0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,"science fiction,action,aventure",126,U.S.A.,46838,2.7,3.3,2502003.0,170000000.0,7.16,7.86,7.32,6.21,8.42,Winter,False,0.0,0.0,0,114.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1072,comédie,119,France,81674,3.1,2.0,519540.0,0.0,21.37,15.22,18.26,19.37,16.0,Autumn,False,0.67,0.0,0,150.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,"action,science fiction",120,U.S.A.,263937,3.3,3.7,1001262.0,49000000.0,7.35,5.59,9.45,5.49,6.21,Spring,True,0.33,0.0,0,154.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1074,comédie,106,France,70112,3.4,2.4,221995.0,3200000.0,11.52,10.81,11.58,11.95,9.28,Spring,False,0.33,0.0,0,129.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,"thriller,action",117,U.S.A.,64955,2.2,3.4,453192.0,0.0,8.06,4.61,6.89,8.17,6.64,Spring,False,0.67,0.0,0,258.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1076,drame,94,France,95099,4.1,3.6,508482.0,0.0,16.58,6.89,7.94,9.51,7.56,Winter,False,0.67,0.0,0,150.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,"comédie,drame",120,Grande-Bretagne,69011,3.7,4.2,676824.0,0.0,22.39,19.45,18.82,18.41,17.26,Autumn,False,0.0,0.0,0,156.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,drame,102,France,61129,3.6,4.1,165142.0,0.0,9.14,8.34,10.18,9.98,10.18,Winter,True,0.0,0.0,0,207.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,"drame,romance",109,France,50283,4.1,4.0,317634.0,0.0,23.0,17.82,22.75,21.66,16.76,Autumn,False,0.0,0.0,0,129.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1080,comédie,99,France,2153093,2.4,2.7,1482100.0,18500000.0,3.87,1.18,7.79,2.47,2.93,Winter,False,0.33,0.0,0,139.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,"science fiction,thriller",93,U.S.A.,125200,1.5,1.5,1305501.0,10000000.0,11.19,-0.75,4.26,0.91,1.52,Winter,False,0.0,0.0,0,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1082,comédie,110,France,30520,3.4,3.3,203590.0,0.0,20.25,17.73,18.54,20.51,19.48,Summer,False,0.0,0.0,0,158.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,"fantastique,aventure",115,U.S.A.,1001793,3.1,3.9,588576.0,180000000.0,17.45,9.6,12.13,11.09,11.43,Autumn,True,0.33,0.0,0,114.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1084,drame,82,France,9053,4.0,3.8,80997.0,0.0,18.55,10.88,14.88,11.93,11.05,Autumn,True,0.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,"drame,thriller,judiciaire",123,U.S.A.,16920,2.5,3.2,256987.0,22000000.0,7.25,5.55,7.16,7.85,4.69,Spring,False,0.67,0.0,0,154.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1086,"comédie,drame",96,France,57538,3.2,2.9,36795.0,0.0,21.05,14.44,21.08,16.35,16.37,Autumn,False,0.33,0.0,0,43.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,animation,74,France,11978,3.3,3.6,83265.0,0.0,18.5,11.94,13.75,15.43,13.4,Autumn,False,0.0,0.0,0,207.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,"animation,aventure",98,France,228475,3.1,3.1,483806.0,0.0,22.86,19.51,20.31,24.57,19.9,Summer,True,0.0,0.0,0,142.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,comédie,85,France,307513,3.3,2.2,511275.0,0.0,14.72,6.94,11.05,4.77,5.84,Autumn,False,0.33,0.0,0,156.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,"animation,aventure,comédie",86,France,7344,3.7,3.9,2890061.0,30000000.0,16.92,7.23,12.67,8.95,7.76,Autumn,False,0.0,0.0,0,142.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,"science fiction,aventure",130,U.S.A.,418815,3.2,3.2,733300.0,190000000.0,15.13,12.94,13.78,16.08,11.85,Spring,False,0.33,0.0,0,114.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1092,"famille,aventure",103,U.S.A.,245156,2.0,2.4,313404.0,49000000.0,22.22,16.89,21.58,20.95,18.68,Summer,True,0.0,0.0,0,107.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1093,"drame,comédie",95,France,33148,4.1,4.0,50418.0,0.0,9.99,9.56,11.54,9.89,8.97,Spring,False,0.0,0.0,0,129.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,"historique,aventure,guerre",118,U.S.A.,687930,2.2,2.5,506771.0,70000000.0,10.77,9.91,11.92,11.28,9.72,Spring,True,0.67,0.5,1,165.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1095,"biopic,drame",139,France,63335,3.5,3.2,123764.0,0.0,17.71,7.98,14.07,11.26,10.24,Autumn,False,0.33,0.0,0,127.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,action,99,France,198401,2.8,2.6,602340.0,40000000.0,23.3,17.83,22.19,21.77,19.71,Summer,True,0.33,0.0,0,258.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,comédie,108,France,309317,2.2,2.4,5086240.0,28000000.0,0.81,-0.04,1.71,-0.87,-0.75,Winter,False,0.67,1.0,1,156.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,"comédie dramatique,romance",103,U.S.A.,33137,3.3,4.1,880219.0,13000000.0,5.3,7.43,7.07,4.77,6.24,Winter,True,0.33,0.0,0,142.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1099,"comédie,drame",119,U.S.A.,83403,2.9,3.7,220126.0,48000000.0,10.17,9.54,12.8,8.66,10.83,Winter,True,0.33,0.0,0,107.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,"drame,romance",100,Argentine,3463,2.8,2.7,81498.0,0.0,15.75,13.87,14.78,16.44,13.66,Spring,False,0.0,0.0,0,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1101,"epouvante-horreur,comédie",96,Japon,906,4.2,4.0,30489.0,52406.0,12.15,11.01,12.06,11.05,9.65,Spring,True,0.0,0.0,0,2.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,drame,152,Allemagne,26645,4.1,4.1,73228.0,0.0,14.23,5.19,8.44,3.93,5.59,Winter,False,0.0,0.0,0,158.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,"drame,comédie",103,France,41035,3.6,2.8,34414.0,0.0,14.54,6.53,8.22,2.86,6.08,Winter,False,0.0,0.0,0,43.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,"aventure,science fiction",114,U.S.A.,689880,2.7,2.9,501453.0,200000000.0,16.74,13.99,16.48,15.76,14.45,Summer,False,1.0,0.0,0,165.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1105,"action,science fiction",117,U.S.A.,360006,2.9,2.7,597269.0,140000000.0,18.88,11.03,16.36,14.02,12.98,Autumn,False,0.33,0.0,0,107.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1106,comédie,103,France,253409,3.4,3.7,887613.0,3500000.0,14.23,10.76,15.36,14.15,11.89,Spring,False,0.0,0.0,0,243.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,"science fiction,action,aventure",123,U.S.A.,720996,3.5,2.8,949439.0,160000000.0,16.48,17.14,15.12,13.87,16.27,Spring,False,0.33,0.0,0,184.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1108,"comédie,famille,animation",95,France,570040,4.0,3.8,1167576.0,55000000.0,12.96,2.97,5.35,4.25,3.21,Winter,False,0.0,0.0,0,161.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1109,"comédie,famille",79,France,150143,3.4,3.1,103733.0,0.0,19.16,11.33,12.88,9.01,10.57,Winter,True,0.33,0.0,0,43.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1110,drame,99,U.S.A.,69834,3.2,4.0,348924.0,5000000.0,8.99,4.93,10.38,10.59,7.03,Spring,False,0.33,0.0,0,154.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,"drame,historique",122,France,133296,3.1,2.3,572648.0,0.0,19.44,12.77,16.83,15.35,13.24,Autumn,False,1.0,0.0,0,161.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1112,comédie,98,France,17248,3.2,3.6,1576210.0,0.0,13.21,12.15,13.44,11.49,12.99,Spring,True,0.67,0.0,0,124.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,"science fiction,action,aventure",121,U.S.A.,551476,1.9,2.8,2523371.0,125000000.0,26.34,24.04,24.7,27.3,22.65,Summer,True,0.33,0.0,0,154.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1114,"action,science fiction",126,U.S.A.,598132,2.9,3.6,1017927.0,120000000.0,13.38,11.79,14.56,13.56,12.0,Spring,False,1.0,0.0,0,243.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1115,"thriller,drame",94,Grande-Bretagne,24140,3.8,3.7,221634.0,0.0,2.62,3.27,2.85,0.79,3.2,Winter,False,0.0,0.0,0,54.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1116,"policier,thriller",142,U.S.A.,83684,2.9,3.5,290434.0,32000000.0,18.37,9.39,12.25,14.19,11.04,Autumn,False,0.33,0.0,0,165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1117,"western,drame",134,U.S.A.,167355,4.0,4.1,628472.0,55000000.0,7.25,5.55,7.16,7.85,4.69,Spring,False,0.67,0.0,0,258.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1118,science fiction,109,U.S.A.,272763,2.4,3.3,966168.0,80000000.0,3.27,1.89,5.44,2.44,3.57,Winter,False,0.67,0.0,0,258.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1119,"comédie,famille",95,France,192777,3.1,3.1,439237.0,0.0,20.8,19.24,20.84,20.2,21.71,Spring,False,0.33,0.0,0,161.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1120,"action,comédie,aventure",120,U.S.A.,1186493,3.1,3.8,374096.0,110000000.0,16.43,14.9,17.05,15.34,14.84,Spring,False,1.0,0.0,0,165.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,drame,133,Argentine,1913,4.2,3.4,79307.0,0.0,16.51,12.96,18.18,18.45,14.96,Spring,True,0.0,0.0,0,41.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,comédie,95,France,198247,2.8,2.7,177561.0,0.0,13.35,5.03,4.58,1.69,5.46,Winter,False,0.33,0.0,0,139.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,"comédie,drame",118,France,42301,3.6,3.3,1633169.0,20000000.0,22.67,16.16,19.7,19.24,16.26,Autumn,False,1.0,0.0,0,124.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,drame,98,France,130294,3.7,3.8,67904.0,0.0,4.07,5.31,4.04,-0.24,7.22,Winter,False,0.67,0.0,0,134.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,"drame,romance",86,France,1847,3.4,2.9,12350.0,0.0,22.96,15.85,19.56,18.61,17.76,Autumn,True,0.0,0.0,0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1126,"comédie,espionnage,action",84,U.S.A.,69272,2.8,3.2,344362.0,35000000.0,11.55,8.44,12.24,11.44,10.64,Spring,True,0.0,0.0,0,154.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,"action,comédie",119,U.S.A.,138428,2.4,2.2,177139.0,48000000.0,14.45,4.11,7.53,4.06,4.55,Winter,True,0.33,0.0,0,154.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,"drame,historique",98,France,68056,3.6,3.3,61309.0,0.0,4.07,5.31,4.04,-0.24,7.22,Winter,False,0.0,1.0,1,129.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1129,"animation,famille,aventure",118,U.S.A.,1840492,4.2,4.2,902642.0,0.0,23.58,22.84,24.53,21.65,21.89,Summer,False,0.33,0.0,0,114.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1130,"epouvante-horreur,thriller",111,U.S.A.,69056,2.8,2.8,141209.0,40000000.0,23.82,17.19,22.03,23.9,20.96,Autumn,False,0.0,0.0,0,184.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1131,"romance,drame",108,U.S.A.,130096,3.0,3.8,1467674.0,0.0,20.44,14.54,20.1,17.67,15.89,Summer,True,0.33,0.0,0,142.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1132,"science fiction,action,aventure",140,U.S.A.,1103867,3.7,3.9,739606.0,150000000.0,23.31,18.23,22.06,23.42,21.82,Summer,True,0.33,0.0,0,165.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1133,"drame,romance",111,Suisse,1170,2.6,2.7,64941.0,0.0,14.3,12.55,13.83,13.9,12.2,Spring,False,0.0,0.0,0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1134,"action,thriller",107,U.S.A.,450091,2.3,2.2,800453.0,85000000.0,-1.02,-0.29,0.59,-4.8,-3.6,Winter,False,0.33,0.0,0,107.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1135,"fantastique,romance",114,France,658553,3.1,2.9,1438757.0,33000000.0,8.12,7.17,11.6,8.44,6.39,Winter,False,0.67,0.0,0,156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1136,thriller,117,France,131568,3.5,3.9,917510.0,0.0,21.34,18.94,20.45,23.65,18.68,Summer,False,0.33,0.0,0,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1137,"drame,comédie",130,France,75033,3.3,2.0,250492.0,0.0,21.12,16.05,19.75,18.23,17.58,Summer,True,0.33,0.0,0,116.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,"péplum,action",150,U.S.A.,783838,3.2,2.9,798546.0,140000000.0,12.62,2.45,4.45,1.16,3.06,Winter,True,0.33,0.0,1,165.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1139,drame,93,Turquie,81059,4.0,4.3,781717.0,1300000.0,19.48,14.07,21.0,19.11,18.2,Summer,False,0.0,0.0,0,129.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,"fantastique,péplum,aventure",138,U.S.A.,559723,3.0,2.6,1161122.0,125000000.0,12.69,9.4,15.89,12.61,10.53,Spring,False,1.0,0.0,0,107.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1141,comédie,99,France,182458,3.0,2.9,727747.0,0.0,17.75,16.44,19.24,19.22,17.86,Spring,True,0.33,0.5,0,207.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,drame,96,Autres,3979,3.6,3.3,112244.0,0.0,21.59,17.69,21.26,23.35,21.63,Summer,False,0.0,0.0,0,22.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,"science fiction,thriller",100,Australie,58943,3.5,4.0,362988.0,5000000.0,19.48,12.58,14.93,14.87,15.0,Autumn,False,0.0,0.0,0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1144,drame,118,U.S.A.,7783,2.7,4.0,19537.0,0.0,21.54,16.66,18.78,17.91,17.33,Autumn,False,0.33,0.0,0,243.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,"animation,drame,historique,biopic",92,Canada,11017,3.4,3.7,177610.0,0.0,17.67,8.97,12.88,12.11,9.4,Autumn,False,1.0,0.0,0,26.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1146,"historique,biopic,guerre",109,France,511913,3.1,3.1,530597.0,0.0,9.0,8.63,10.52,7.26,8.6,Spring,True,0.33,0.0,0,142.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1147,drame,105,France,36621,3.4,2.9,682636.0,0.0,20.54,17.59,21.34,19.88,17.89,Summer,False,0.33,0.0,0,74.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,"thriller,drame",90,Grande-Bretagne,89169,3.3,2.9,511164.0,0.0,15.48,7.63,9.53,6.14,9.11,Autumn,False,0.33,0.0,0,142.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1149,comédie,84,France,73707,3.3,3.3,513476.0,0.0,25.93,25.42,24.07,25.54,24.62,Summer,True,0.33,0.0,0,207.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,"animation,famille,fantastique",93,Irlande,74378,3.9,4.3,479982.0,0.0,15.49,5.97,7.69,7.72,6.06,Winter,False,0.0,0.0,0,95.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1151,"animation,comédie,famille,aventure",108,U.S.A.,22255,3.3,4.1,2346219.0,165000000.0,17.13,7.89,11.29,11.64,7.82,Autumn,False,0.0,0.0,0,114.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1152,"comédie,drame,guerre,comédie dramatique",115,U.S.A.,231790,3.4,3.8,725352.0,40000000.0,21.21,18.01,17.25,16.66,17.13,Autumn,False,0.33,0.0,0,184.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1153,"drame,action",130,U.S.A.,832553,2.9,3.9,527153.0,75000000.0,4.59,5.54,5.91,2.97,6.55,Winter,False,1.0,0.5,0,184.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,"science fiction,romance,thriller",116,U.S.A.,99007,3.0,2.8,150444.0,68000000.0,21.12,16.05,19.75,18.23,17.58,Summer,True,0.67,0.0,0,184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1155,comédie,89,France,36624,3.4,3.5,137809.0,3900000.0,21.41,19.26,18.44,22.0,21.37,Summer,False,0.33,0.0,0,76.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,"action,aventure,science fiction",110,U.S.A.,437058,2.5,2.4,659928.0,130000000.0,7.03,2.46,9.66,7.42,2.62,Spring,False,1.0,0.0,0,107.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1157,"thriller,drame",133,U.S.A.,182875,2.9,3.4,391741.0,50000000.0,16.16,5.6,10.54,5.47,7.17,Winter,True,0.33,0.0,1,258.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1158,"drame,romance,comédie",122,France,77092,4.3,3.6,410775.0,0.0,24.06,18.45,20.95,22.79,20.12,Autumn,False,0.0,0.0,0,158.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1159,comédie dramatique,100,France,11869,3.1,3.0,96595.0,2400000.0,12.87,9.7,14.52,13.36,10.79,Spring,True,0.0,0.0,0,158.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,comédie,82,France,47192,3.0,2.5,83010.0,0.0,7.53,6.17,10.24,6.77,6.47,Winter,True,0.67,0.0,0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,"historique,drame",82,France,18899,3.9,3.3,69444.0,0.0,21.78,16.39,18.83,17.76,14.91,Autumn,False,0.0,0.0,0,158.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1162,animation,87,U.S.A.,325851,2.7,2.8,430015.0,40000000.0,13.92,5.79,6.91,3.41,4.47,Winter,False,0.67,0.0,0,243.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,"aventure,drame,famille",109,Autres,15192,3.5,4.2,130730.0,0.0,19.76,18.41,21.05,21.76,18.59,Spring,False,0.0,0.0,0,116.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1164,"comédie dramatique,biopic",90,Grande-Bretagne,9810,3.3,3.0,28687.0,0.0,20.66,18.2,19.51,22.88,19.73,Summer,False,0.0,0.0,0,66.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,"drame,historique",116,France,261930,3.3,3.9,219959.0,0.0,1.36,2.64,1.42,-0.97,1.73,Winter,False,0.67,0.0,0,156.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1166,drame,123,Canada,186109,3.1,3.6,406272.0,35000000.0,9.09,7.91,10.06,8.27,8.22,Spring,False,0.33,0.5,1,150.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,"drame,fantastique",138,U.S.A.,52966,3.5,2.8,2918258.0,32000000.0,16.06,12.31,17.74,16.74,14.53,Spring,False,0.67,0.0,0,56.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
