title,release_date,genre,duration,director,producers,cast,age_limit,nationality,distributor,box_office_title,box_office_date,box_office_first_week,box_office_second_week,press_eval,viewers_eval,views
La Cloche a sonné,17 août 2005,Comédie,1h 35min,Bruno Herbulot,"Maud Baigneres, Jérôme Boivin","Fabrice Luchini, François Cluzet, Elsa Zylberstein",None,France,TFM Distribution,Box Office France,"['17 au 24 août 2005', '24 au 31 août 2005']",132 199,50 530,"2,5","1,3",36155
Khorshid,29 décembre 2021,Drame,1h 39min,Majid Majidi,"Nima Javidi, Majid Majidi","Ali Nassirian, Javad Ezati, Tannaz Tabatabaei",None,Iran,Bodega Films,Box Office France,"['29 décembre 2021 au 5 janvier 2022', '05 au 12 janvier 2022']",2 044,412,"3,6","3,8",4494
Star Trek: Nemesis,12 mars 2003,Science fiction,1h 56min,Stuart Baird,"John Logan, Rick Berman","Patrick Stewart, Jonathan Frakes, Brent Spiner",None,U.S.A.,United International Pictures (UIP),Box Office US,"['13 au 16 décembre 2002', '20 au 23 décembre 2002']",18 750 000,4 415 081,"2,2","3,2",18366
La demoiselle d'honneur,17 novembre 2004,"Drame, Romance, Thriller",1h 50min,Claude Chabrol,"Claude Chabrol, Pierre Leccia","Benoît Magimel, Laura Smet, Aurore Clément",None,France,Bac Films,Box Office France,"['17 au 24 novembre 2004', '24 novembre au 1 décembre 2004']",206 729,97 409,"3,6","2,1",68183
Il capitale umano,19 novembre 2014,Drame,1h 50min,Paolo Virzì,"Paolo Virzì, Francesco Bruni","Valeria Bruni Tedeschi, Fabrizio Bentivoglio, Valeria Golino",None,Italie,Dark Star Presse,Box Office France,"['19 au 26 novembre 2014', '26 novembre au 3 décembre 2014']",40 465,21 846,"3,1","3,5",253123
Muse,None,"Epouvante-horreur, Fantastique, Thriller",1h 47min,Jaume Balagueró,"Jaume Balagueró, Fernando Navarro","Elliot Cowan, Franka Potente, Ana Ularu",Interdit aux moins de 12 ans,Espagne,The Jokers / Les Bookmakers,Box Office France,['29 novembre au 6 décembre 2017'],120,None,"2,2",--,20804
Egon Schiele,16 août 2017,"Drame, Biopic, Historique",1h 49min,Dieter Berner,"Hilde Berger, Dieter Berner","Noah Saavedra, Maresi Riegner, Valerie Pachner",None,Autriche,Bodega Films,Box Office France,"['16 au 23 août 2017', '23 au 30 août 2017']",15 624,7 639,"2,6","3,2",64316
Emperor,None,"Historique, Drame, Guerre",1h 45min,Peter Webber,"David Klass, Vera Blasi","Matthew Fox, Tommy Lee Jones, Eriko Hatsune",None,U.S.A.,,Box Office US,"['08 au 11 mars 2013', '15 au 18 mars 2013']",1 043 000,625 518,"3,3",--,75243
Hermosa Juventud,10 décembre 2014,Drame,1h 42min,Jaime Rosales,"Jaime Rosales, Enric Rufas","Ingrid García-Jonsson, Carlos Rodríguez (II), Inma Nieto",None,Espagne,Bodega Films,Box Office France,"['03 au 10 décembre 2014', '10 au 17 décembre 2014']",1 310,2 339,"3,2","2,7",22872
One For The Money,8 février 2012,"Policier, Comédie, Action",1h 31min,Julie Anne Robinson,"Stacy Sherman, Karen Ray","Katherine Heigl, Jason O'Mara, Daniel Sunjata",None,U.S.A.,Metropolitan FilmExport,Box Office France,"['08 au 15 février 2012', '15 au 22 février 2012']",120 309,51 815,"1,6","1,9",1176836
Dance Flick,28 octobre 2009,Comédie,1h 23min,Damien Dante Wayans,"Keenen Ivory Wayans, Shawn Wayans","Shoshana Bush, Damon Wayans Jr., Essence Atkins",None,U.S.A.,Paramount Pictures France,Box Office France,"['28 octobre au 4 novembre 2009', '04 au 11 novembre 2009']",5 084,910,"1,3","1,9",219148
Histoire de Judas,8 avril 2015,"Drame, Péplum",1h 39min,Rabah Ameur-Zaïmeche,Rabah Ameur-Zaïmeche,"Nabil Djedouani, Rabah Ameur-Zaïmeche, Mohamed Aroussi",None,France,Potemkine Films,Box Office France,"['08 au 15 avril 2015', '15 au 22 avril 2015']",12 980,6 719,"3,9","2,1",154194
Babycall,2 mai 2012,Thriller,1h 36min,Pal Sletaune,Pal Sletaune,"Noomi Rapace, Kristoffer Joner, Vetle Qvenild Werring",Interdit aux moins de 12 ans,Norvège,Jour2fête,Box Office France,"['02 au 9 mai 2012', '09 au 16 mai 2012']",13 319,5 410,"3,2","2,6",543907
How To Be a Latin Lover,None,Comédie,1h 55min,Ken Marino,"Chris Spain, Jon Zack","Eugenio Derbez, Salma Hayek, Kristen Bell",None,U.S.A.,,Box Office US,"['28 avril 2017 au 1 mai 2017', '05 au 8 mai 2017']",12 252 439,5 144 904,"2,8",--,9495
Her Smell,17 juillet 2019,Drame,2h 14min,Alex Ross Perry,Alex Ross Perry,"Elisabeth Moss, Dan Stevens, Cara Delevingne","Avertissement : des scènes, des propos ou des images peuvent heurter la sensibilité des spectateurs",U.S.A.,Potemkine Films,Box Office France,"['17 au 24 juillet 2019', '31 juillet au 7 août 2019']",2 079,218,"2,8","2,5",160214
Cittadini del mondo,26 août 2020,Comédie dramatique,1h 31min,Gianni Di Gregorio,"Gianni Di Gregorio, Marco Pettenello","Gianni Di Gregorio, Ennio Fantastichini, Giorgio Colangeli",None,Italie,Le Pacte,Box Office France,"['26 août au 2 septembre 2020', '02 au 9 septembre 2020']",13 217,8 280,"3,4","3,5",105878
Western,None,Drame,1h 59min,Valeska Grisebach,Valeska Grisebach,"Meinhard Neumann, Reinhardt Wetrek, Syuleyman Alilov Letifov",None,Allemagne,Shellac,Box Office France,"['22 au 29 novembre 2017', '29 novembre au 6 décembre 2017']",2 896,1 509,"4,0","3,5",143581
Jupiter holdja,22 novembre 2017,Drame,2h 03min,Kornél Mundruczó,Kata Wéber,"Merab Ninidze, Zsombor Jéger, György Cserhalmi",None,Hongrie,Pyramide Distribution,Box Office France,"['22 au 29 novembre 2017', '29 novembre au 6 décembre 2017']",8 411,4 112,"2,8","3,0",133540
Bled number one,7 juin 2006,Drame,1h 37min,Rabah Ameur-Zaïmeche,"Rabah Ameur-Zaïmeche, Louise Thermes","Rabah Ameur-Zaïmeche, Meriem Serbah, Abel Jafri",None,France,Les Films du Losange,Box Office France,"['07 au 14 juin 2006', '14 au 21 juin 2006']",21 049,16 144,"3,9","2,3",30522
Poesía Sin Fin,5 octobre 2016,"Drame, Biopic, Fantastique",2h 08min,Alejandro Jodorowsky,Alejandro Jodorowsky,"Adan Jodorowsky, Pamela Flores, Brontis Jodorowsky",None,France,Le Pacte,Box Office France,"['05 au 12 octobre 2016', '12 au 19 octobre 2016']",15 326,14 552,"4,0","3,8",272544
Clockstoppers,None,"Science fiction, Comédie",1h 34min,Jonathan Frakes,"Rob Hedden, J. David Stem","Jesse Bradford, French Stewart, Paula Garces",None,U.S.A.,United International Pictures (UIP),Box Office US,"['29 mars 2002 au 1 avril 2002', '05 au 8 avril 2002']",10 100 000,7 284 214,"2,3","2,1",8851
Foxtrot,25 avril 2018,"Drame, Guerre",1h 53min,Samuel Maoz,Samuel Maoz,"Lior Ashkenazi, Sarah Adler, Yonaton Shiray",None,France,Dulac Distribution,Box Office France,"['25 avril au 2 mai 2018', '02 au 9 mai 2018']",25 961,10 932,"3,6","3,5",180890
Alaska,10 février 2016,"Drame, Romance",2h 05min,Claudio Cupellini,"Claudio Cupellini, Filippo Gravino","Elio Germano, Astrid Bergès-Frisbey, Valerio Binasco",None,Italie,Bellissima Films,Box Office France,"['10 au 17 février 2016', '17 au 24 février 2016']",5 079,637,"2,9","3,5",124086
Ordinary People,26 août 2009,Drame,1h 20min,Vladimir Perišić,Vladimir Perišić,"Relja Popovic, Boris Isaković, Miroslav Stevanovic",None,France,Pyramide Distribution,Box Office France,"['26 août au 2 septembre 2009', '02 au 9 septembre 2009']",2 934,1 049,"3,3","2,3",14745
Félicité,29 mars 2017,Drame,2h 09min,Alain Gomis,Alain Gomis,"Véronique Beya Mputu, Papi Mpaka, Gaetan Claudia",None,France,Jour2fête,Box Office France,"['29 mars au 5 avril 2017', '05 au 12 avril 2017']",23 628,12 300,"4,2","3,2",167086
Les Mouvements du bassin,26 septembre 2012,Drame,1h 30min,HPG, HPG,"Rachida Brakni, Joana Preiss, Eric Cantona","Avertissement : des scènes, des propos ou des images peuvent heurter la sensibilité des spectateurs",France,Les Bookmakers / Capricci Films,Box Office France,"['26 septembre au 3 octobre 2012', '03 au 10 octobre 2012']",2 850,550,"2,4","1,8",192428
Max and Co,13 février 2008,Animation,1h 16min,Samuel Guillaume,"Frederic Guillaume, Emmanuel Salinger, Christine Dory","Lorànt Deutsch,  Sanseverino, Virginie Efira",à partir de 6 ans (children's film),France,Wild Bunch Distribution,Box Office France,['13 au 20 février 2008'],35 634,None,"3,3","2,6",197501
Magic Magic,28 août 2013,"Thriller, Epouvante-horreur",1h 42min,Sebastián Silva,Sebastián Silva,"Michael Cera, Juno Temple, Emily Browning","Avertissement : des scènes, des propos ou des images peuvent heurter la sensibilité des spectateurs",Chili,Wild Side Films / Le Pacte,Box Office France,"['28 août au 4 septembre 2013', '04 au 11 septembre 2013']",10 231,4 512,"2,9","2,6",93027
Les Mauvais joueurs,20 avril 2005,"Drame, Policier",1h 25min,Frédéric Balekdjian,Frédéric Balekdjian,"Pascal Elbé, Simon Abkarian, Isaac Sharry",None,France,Pyramide Distribution,Box Office France,['20 au 27 avril 2005'],28 042,None,"3,5","2,4",14473
Après Mai,14 novembre 2012,Drame,2h 02min,Olivier Assayas,Olivier Assayas,"Clément Métayer, Lola Creton, Félix Armand",None,France,MK2 Diffusion,Box Office France,"['14 au 21 novembre 2012', '21 au 28 novembre 2012']",51 861,28 796,"3,8","2,5",512301
Hotel for Dogs,18 février 2009,"Comédie, Famille",1h 40min,Thor Freudenthal,"Jeff Lowell, Robert Schooley","Emma Roberts, Jake T. Austin, Lisa Kudrow",à partir de 6 ans (children's film),U.S.A.,Paramount Pictures France,Box Office France,"['18 au 25 février 2009', '25 février au 4 mars 2009']",105 128,71 889,"2,0","2,7",294076
Gardiens de l'ordre,7 avril 2010,"Policier, Thriller",1h 45min,Nicolas Boukhrief,"Nicolas Boukhrief, Dan Sasson","Cécile de France, Fred Testot, Julien Boisselier",None,France,Gaumont Distribution,Box Office France,"['07 au 14 avril 2010', '14 au 21 avril 2010']",82 441,25 586,"3,0","2,6",434633
Es Stouh,6 mai 2015,Drame,1h 31min,Merzak Allouache,Merzak Allouache,"Adila Bendimerad, Nassima Belmihoub, Ahcene Benzerari","Avertissement : des scènes, des propos ou des images peuvent heurter la sensibilité des spectateurs",France,Les Films de l'Atalante,Box Office France,"['06 au 13 mai 2015', '13 au 20 mai 2015']",7 305,5 444,"3,1","3,6",27523
Lucky You,9 mai 2007,"Drame, Romance",2h 02min,Curtis Hanson,"Eric Roth, Curtis Hanson","Eric Bana, Drew Barrymore, Robert Duvall",None,U.S.A.,Warner Bros. France,Box Office France,"['09 au 16 mai 2007', '16 au 23 mai 2007']",56 342,30 664,"2,6","2,2",124129
UV,30 mai 2007,Thriller,1h 42min,Gilles Paquet-Brenner,"Gilles Paquet-Brenner, Lolita Pille","Jacques Dutronc, Marthe Keller, Nicolas Cazalé",None,France,TFM Distribution,Box Office France,"['30 mai au 6 juin 2007', '06 au 13 juin 2007']",41 903,15 888,"1,9","1,6",102429
An American Haunting,None,"Epouvante-horreur, Thriller",1h 33min,Courtney Solomon,Courtney Solomon,"Donald Sutherland, Sissy Spacek, James D'Arcy",None,Grande-Bretagne,Luminor (CTV),Box Office US,"['05 au 8 mai 2006', '12 au 15 mai 2006']",5 783 508,3 564 379,"1,8","2,0",156028
Patti Cake$,30 août 2017,"Drame, Musical",1h 49min,Geremy Jasper,Geremy Jasper,"Danielle Macdonald, Bridget Everett, Siddharth Dhananjay",None,U.S.A.,Diaphana Distribution,Box Office France,"['30 août au 6 septembre 2017', '06 au 13 septembre 2017']",30 237,13 150,"3,4","3,7",216600
Down In Paris,2 mars 2022,"Drame, Romance",1h 40min,Antony Hickling,"Antony Hickling, Pierre Guiho","Antony Hickling, Jean-Christophe Bouvet, Dominique Frot","Avertissement : des scènes, des propos ou des images peuvent heurter la sensibilité des spectateurs",France,Optimale Distribution,Box Office France,"['02 au 9 mars 2022', '09 au 16 mars 2022']",334,157,"3,0","2,6",6086
Life or something like it,14 août 2002,"Comédie, Romance",1h 43min,Stephen Herek,"John Scott Shepherd, Dana Stevens","Angelina Jolie, Edward Burns, Tony Shalhoub",None,U.S.A.,UFD,Box Office France,"['14 au 21 août 2002', '26 au 29 avril 2002']",69 860,None,"2,5","2,3",40669
En duva satt på en gren och funderade på tillvaron,29 avril 2015,Comédie dramatique,1h 40min,Roy Andersson,Roy Andersson,"Holger Andersson, Nils Westblom, Charlotta Larsson",None,Suède,Les Films du Losange,Box Office France,"['29 avril au 6 mai 2015', '06 au 13 mai 2015']",18 563,7 967,"3,2","2,7",54589
La fleur de l'âge,1 mai 2013,Comédie,1h 23min,Nick Quinn,Andreia Barbosa,"Pierre Arditi, Jean-Pierre Marielle, Julie Ferrier",None,France,Mars Films,Box Office France,"['01 au 8 mai 2013', '08 au 15 mai 2013']",89 871,49 232,"2,0","2,6",452152
"Pooh's Heffalump Movie
",13 avril 2005,"Animation, Famille, Fantastique",1h 06min,Frank Nissen,"Brian Hohlfeld, Evan Spiliotopoulos","Jim Cummings, Ken Sansom, John Fiedler",à partir de 3 ans (children's film),U.S.A.,Buena Vista International,Box Office France,"['13 au 20 avril 2005', '20 au 27 avril 2005']",183 302,160 845,"3,9","3,2",66669
O Ornitólogo,None,Drame,1h 57min,João Pedro Rodrigues,"João Pedro Rodrigues, João Rui Guerra da Mata","Paul Hamy, João Pedro Rodrigues, Han Wen","Avertissement : des scènes, des propos ou des images peuvent heurter la sensibilité des spectateurs",Portugal,Epicentre Films,Box Office France,"['30 novembre au 7 décembre 2016', '07 au 14 décembre 2016']",7 502,4 748,"4,0","3,0",43837
L'Uomo in più,1 février 2012,Comédie dramatique,1h 40min,Paolo Sorrentino,Paolo Sorrentino,"Toni Servillo, Andrea Renzi, Nello Mascia",None,Italie,Bellissima Films,Box Office France,"['01 au 8 février 2012', '08 au 15 février 2012']",664,280,"3,3","3,1",None
Snow Dogs,None,"Comédie, Aventure",1h 40min,Brian Levant,"Philip Halprin, Tommy Swerdlow","Cuba Gooding Jr., James Coburn,  Sisqo",à partir de 8 ans (children's film),U.S.A.,,Box Office US,"['18 au 21 janvier 2002', '25 au 28 janvier 2002']",17 500 000,13 079 373,"2,8","3,0",20167
Vayehi Boker,13 avril 2022,Drame,1h 41min,Eran Kolirin,Eran Kolirin,"Alex Bachri, Juna Suleiman, Salim Daw",None,Israël,Pyramide Distribution,Box Office France,"['13 au 20 avril 2022', '20 au 27 avril 2022']",9 743,6 909,"3,5","3,6",59753
Drôles d'oiseaux,31 mai 2017,Comédie dramatique,1h 10min,Élise Girard,Élise Girard,"Jean Sorel, Lolita Chammah, Virginie Ledoyen",None,France,Shellac,Box Office France,"['24 au 31 mai 2017', '31 mai au 7 juin 2017']",750,8 514,"3,5","2,2",149426
Paris-Willouby,20 janvier 2016,Comédie dramatique,1h 23min,Quentin Reynaud,Arthur Delaire,"Isabelle Carré, Stéphane De Groodt, Alex Lutz",None,France,Mars Films,Box Office France,"['20 au 27 janvier 2016', '27 janvier au 3 février 2016']",64 322,13 880,"2,3","2,2",189611
Malgré la nuit,6 juillet 2016,Drame,2h 36min,Philippe Grandrieux,"Philippe Grandrieux, Bertrand Schefer","Kristian Marr, Ariane Labed, Roxane Mesquida",Interdit aux moins de 16 ans,France,Shellac,Box Office France,"['06 au 13 juillet 2016', '13 au 20 juillet 2016']",668,450,"2,7","2,5",89065
Borgman,20 novembre 2013,"Thriller, Drame",1h 53min,Alex Van Warmerdam,Alex Van Warmerdam,"Jan Bijvoet, Hadewych Minis, Jeroen Perceval",Interdit aux moins de 12 ans,Pays-Bas,ARP Sélection,Box Office France,"['20 au 27 novembre 2013', '27 novembre au 4 décembre 2013']",7 127,3 122,"3,4","3,3",54089
Manou the Swift,3 juillet 2019,"Animation, Aventure",1h 30min,Andrea Block,"Christian Haas, Andrea Block, Axel Melzener","Camélia Jordana, Cassandra Steen, Vincent Dedienne",à partir de 6 ans (children's film),Allemagne,ARP Sélection,Box Office France,"['10 au 17 juillet 2019', '17 au 24 juillet 2019']",20 743,13 350,"2,8","2,4",329781
Dans tes rêves,13 avril 2005,Comédie dramatique,1h 35min,Denis Thybaud,Denis Thybaud," Disiz, Blandine Bury, Vincent Elbaz",None,France,Mars Distribution,Box Office France,"['13 au 20 avril 2005', '20 au 27 avril 2005']",115 381,57 098,"3,3","2,1",120047
Soleil battant,13 décembre 2017,Drame,1h 35min,Clara Laperrousaz,"Laura Laperrousaz, Clara Laperrousaz, Laura Laperrousaz","Ana Girardot, Clément Roussier,  Océane",None,France,Alfama Films,Box Office France,"['13 au 20 décembre 2017', '20 au 27 décembre 2017']",8 022,1 822,"2,9","2,9",136719
Gui Lai,17 décembre 2014,Drame,1h 49min,Yimou Zhang,Zou Jingshi,"Gong Li, Chen Daoming, Zhang Huiwen",None,Chine,ARP Sélection,Box Office France,"['17 au 24 décembre 2014', '24 au 31 décembre 2014']",19 330,11 456,"3,2","3,9",101531
Jimmy Neutron: Boy Genius,6 février 2002,Animation,1h 30min,John A. Davis,"John A. Davis, Steve Oedekerk","Debi Derryberry, Andrea Martin, Laraine Newman",à partir de 6 ans (children's film),U.S.A.,United International Pictures (UIP),Box Office France,"['06 au 13 février 2002', '13 au 20 février 2002']",84 768,97 870,"3,3","2,8",6658
Conducta,23 mars 2016,Comédie dramatique,1h 48min,Ernesto Daranas,Ernesto Daranas,"Armando Valdes Freire, Alina Rodriguez, Silvia Aguila",None,Cuba,Bodega Films,Box Office France,"['23 au 30 mars 2016', '30 mars au 6 avril 2016']",28 532,9 363,"3,5","4,1",103713
"Run, Fat Boy, Run",5 mars 2008,"Comédie, Romance",1h 35min,David Schwimmer,"Michael Ian Black, Simon Pegg","Simon Pegg, Thandiwe Newton, Hank Azaria",None,Grande-Bretagne,Metropolitan FilmExport,Box Office US,"['28 au 31 mars 2008', '04 au 7 avril 2008']",2 340 743,1 368 124,"2,6","2,7",116638
Sauf le respect que je vous dois,15 février 2006,Drame,1h 30min,Fabienne Godet,"Franck Vassal, Fabienne Godet","Olivier Gourmet, Dominique Blanc, Julie Depardieu",None,France,Haut et Court,Box Office France,['15 au 22 février 2006'],40 813,None,"3,3","2,2",40927
Curious George,2 août 2006,"Animation, Aventure, Comédie",1h 27min,Matthew O'Callaghan,"Ken Kaufman, Mike Werb","Will Ferrell, Frank Welker, Drew Barrymore",à partir de 6 ans (children's film),U.S.A.,United International Pictures (UIP),Box Office France,"['02 au 9 août 2006', '10 au 13 février 2006']",29 701,None,"3,1","3,4",46540
Crazy/Beautiful,None,"Romance, Drame",1h 35min,John Stockwell,"Phil Hay, Matt Manfredi","Kirsten Dunst, Jay Hernandez, Miguel Castro",None,U.S.A.,,Box Office US,['26 au 29 juin 2001'],4 500 000,None,"3,6","3,3",19493
Neds,31 août 2011,Drame,1h 58min,Peter Mullan,Peter Mullan,"Conor McCarron, Gregg Forrest, Joe Szula",Interdit aux moins de 12 ans,Grande-Bretagne,Mars Films,Box Office France,"['31 août au 7 septembre 2011', '07 au 14 septembre 2011']",13 187,6 208,"3,3","3,5",358922
Closed Circuit,26 mars 2014,"Thriller, Policier, Drame",1h 36min,John Crowley,Steven Knight,"Eric Bana, Rebecca Hall, Ciarán Hinds",None,Grande-Bretagne,Universal Pictures International France,Box Office France,"['26 mars au 2 avril 2014', '02 au 9 avril 2014']",6 183,1 586,"2,4","2,8",321878
Mon ange,19 janvier 2005,Comédie,1h 34min,Serge Frydman,Serge Frydman,"Vanessa Paradis, Vincent Rottiers, Eduardo Noriega",None,France,MK2 Diffusion,Box Office France,"['19 au 26 janvier 2005', '26 janvier au 2 février 2005']",124 515,39 244,"3,3","2,3",332560
Noble,20 mai 2015,"Drame, Biopic",1h 41min,Stephen Bradley,Stephen Bradley,"Deirdre O'Kane, Sarah Greene, Brendan Coyle",None,Grande-Bretagne,Saje Distribution,Box Office France,"['20 au 27 mai 2015', '27 mai au 3 juin 2015']",20 282,14 035,"2,9","3,9",75602
Insyriated,6 septembre 2017,Drame,1h 26min,Philippe Van Leeuw,Philippe Van Leeuw,"Hiam Abbass, Diamand Abou Abboud, Juliette Navis",Interdit aux moins de 12 ans,Belgique,KMBO,Box Office France,"['06 au 13 septembre 2017', '13 au 20 septembre 2017']",17 832,9 563,"3,7","4,0",224668
Dupa Dealuri,21 novembre 2012,Drame,2h 32min,Cristian Mungiu,Cristian Mungiu,"Cosmina Stratan, Cristina Flutur, Valeriu Andriutã","Avertissement : des scènes, des propos ou des images peuvent heurter la sensibilité des spectateurs",France,Le Pacte,Box Office France,"['21 au 28 novembre 2012', '28 novembre au 5 décembre 2012']",26 368,15 277,"3,8","3,4",615315
Retour à Ithaque,3 décembre 2014,Comédie dramatique,1h 35min,Laurent Cantet,"Laurent Cantet, Leonardo Padura Fuentes","Isabel Santos, Jorge Perugorria, Fernando Hechavarría",None,France,Haut et Court,Box Office France,"['03 au 10 décembre 2014', '10 au 17 décembre 2014']",22 224,12 367,"3,5","3,2",242018
